URL,Size (Bytes),# of Outlinks,Content Type
https://www.latimes.com/archives/blogs/la-at-home/story/2012-07-06/american-craftsman-meets-swiss-chalet-in-pasadena,254877,154,text/html
https://www.latimes.com/archives/blogs/la-at-home/story/2012-07-02/crafted-at-the-port-of-los-angeles-scouting-the-new-market,256246,156,text/html
https://www.latimes.com/archives/blogs/la-at-home/story/2012-06-29/mosquito-traps-and-repellents-gear-to-take-the-bite-out-of-summer,252766,151,text/html
https://www.latimes.com/archives/blogs/la-at-home/story/2012-06-28/outdoor-beds-dream-designs-for-an-afternoon-nap,253455,159,text/html
https://www.latimes.com/archives/blogs/la-at-home/story/2012-06-29/summer-style-outdoor-chairs-that-strike-a-chord,261080,178,text/html
https://www.latimes.com/coupon-codes/static/shop/39122/logo/sneakernstuff_.png?width=200&height=200,4782,0,image/png
https://www.latimes.com/coupon-codes/static/shop/39122/logo/sneakernstuff_.png?width=110&height=110,2704,0,image/png
https://www.latimes.com/coupon-codes/static/shop/37625/logo/olivela_promo_code.png?width=110&height=110,4282,0,image/png
https://www.latimes.com/coupon-codes/static/shop/37625/logo/olivela_promo_code.png?width=200&height=200,4282,0,image/png
https://www.latimes.com/politics/story/2022-11-08/2022-california-midterm-election-padilla-first-latino-u-s-senate-california,327631,182,text/html
https://www.latimes.com/00000174-363c-d759-ab74-febf86ac0000-123,233444,137,text/html
https://www.latimes.com/california/story/2021-02-22/newsom-touts-long-beach-as-covid-model-vaccines-schools,314607,177,text/html
https://www.latimes.com/bestcovery/best-vinyls?_amp=true,139763,50,text/html
https://www.latimes.com/coupon-codes/static/shop/41314/logo/EntertainmentEarth.png?width=110&height=110,1974,0,image/png
https://www.latimes.com/coupon-codes/static/shop/41314/logo/EntertainmentEarth.png?width=200&height=200,3664,0,image/png
https://www.latimes.com/coupon-codes/static/shop/40009/logo/Squarespace_discount_logo_.png?width=200&height=200,10499,0,image/png
https://www.latimes.com/coupon-codes/static/shop/40009/logo/Squarespace_discount_logo_.png?width=110&height=110,5872,0,image/png
https://www.latimes.com/coupon-codes/static/shop/41483/logo/scheels_promo_code.png?width=110&height=110,3399,0,image/png
https://www.latimes.com/coupon-codes/static/shop/41483/logo/scheels_promo_code.png?width=200&height=200,5728,0,image/png
https://www.latimes.com/coupon-codes/static/shop/42919/logo/topshop_logo.png?width=200&height=200,3181,0,image/png
https://www.latimes.com/coupon-codes/static/shop/42919/logo/topshop_logo.png?width=110&height=110,1877,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45615/logo/natori_coupon_code.png?width=110&height=110,3607,0,image/png
https://www.latimes.com/coupon-codes/static/shop/45615/logo/natori_coupon_code.png?width=200&height=200,5585,0,image/png
https://www.latimes.com/coupon-codes/static/shop/37620/logo/Buckle_Coupons.png?width=110&height=110,2517,0,image/png
https://www.latimes.com/about/la-contact-our-readers-rep-htmlstory.html,247115,150,text/html
https://www.latimes.com/executive-team,428998,208,text/html
https://www.latimes.com/los-angeles-times-poll-archive,312363,205,text/html
https://www.latimes.com/archives/blogs/,279503,170,text/html
https://www.latimes.com/about/diversity-inclusion,264767,146,text/html
https://www.latimes.com/california/story/2020-08-09/los-angeles-short-term-rental-violations,314653,169,text/html
https://www.latimes.com/business/real-estate/story/2023-08-29/as-challenges-loom-l-a-city-council-approves-150-million-in-mansion-tax-spending,290632,162,text/html
https://www.latimes.com/people/jack-flemming,259195,158,text/html
https://www.latimes.com/california/story/2023-06-07/california-housing-2nd-lowest-rate-of-solo-occupancy-2nd-highest-rate-of-renting,315947,170,text/html
https://www.latimes.com/california/story/2023-05-05/los-angeles-rent-controlled-apartment-tenants-landlord-housing,400696,180,text/html
https://www.latimes.com/california/story/2020-08-31/airbnb-enforcement-system,291507,158,text/html
https://www.latimes.com/lifestyle/story/2022-07-06/we-ate-295-cannabis-infused-dinner-this-is-what-happened,379316,176,text/html
https://www.latimes.com/california/story/2023-04-10/cannabis-social-equity-bill-last-chance-cannabis-equity,323083,176,text/html
https://www.latimes.com/lifestyle/story/2022-11-02/best-fancy-gifts-for-cannabis-lovers,450918,213,text/html
https://www.latimes.com/lifestyle/list/new-year-new-you-fun-things-to-do-when-high-in-los-angeles,417892,207,text/html
https://www.latimes.com/lifestyle/story/2022-01-04/video-david-crosby-joint-rolling-cannabis,295591,172,text/html
https://www.latimes.com/lifestyle/green-room-season-3-episode-2-mike-bites-123,290698,168,text/html
https://www.latimes.com/california/story/2023-04-27/berner-ceo-cookies-pot-brand-accused-of-kickbacks-strong-arm-tactics,314900,167,text/html
https://www.latimes.com/lifestyle/story/2022-06-28/the-5-best-weed-drinks-for-summer-ranked-by-taste,320921,171,text/html
https://www.latimes.com/lifestyle/story/2022-06-29/green-room-weed-brand-helping-veterans-los-angeles-san-diego,307495,175,text/html
https://www.latimes.com/lifestyle/story/2022-02-22/the-green-room-ep-7-it-isnt-easy-growing-green-a-video-tour-of-stone-road-farms,288617,166,text/html
https://www.latimes.com/lifestyle/story/2022-12-07/new-west-hollywood-weed-lounge,362718,172,text/html
https://www.latimes.com/lifestyle/story/2023-02-17/tripping-without-drugs,363758,169,text/html
https://www.latimes.com/california/story/2022-09-15/cannabis-corruption-threats-secret-financial-deals-politicians,478812,208,text/html
https://www.latimes.com/lifestyle/story/2022-05-04/moms-who-smoke-weed-cannamoms-parenting,353085,185,text/html
https://www.latimes.com/california/story/2023-05-19/weed-war-trinity-raids-on-state-licensed-farms-end-in-dog-killing,305522,162,text/html
https://www.latimes.com/california/story/2022-09-22/california-legal-pot-measure-has-not-met-expectations,411902,177,text/html
https://www.latimes.com/world-nation/story/2023-05-17/execution-hanging-singapore-man-trafficking-marijuana,290612,160,text/html
https://www.latimes.com/lifestyle/story/2021-07-26/what-i-learned-from-growing-first-pot-plant-during-covid,330069,175,text/html
https://www.latimes.com/california/story/2022-09-08/how-we-mapped-illegal-cannabis-farms-in-california,330122,176,text/html
https://www.latimes.com/lifestyle/story/2021-12-07/low-dose-cannabis-options-festive-functional-holiday-season,344894,189,text/html
https://www.latimes.com/lifestyle/story/2022-01-19/i-tried-stoned-yoga-in-la,306892,179,text/html
https://www.latimes.com/california/story/2022-01-13/california-was-supposed-to-clear-weed-convictions-tens-of-thousands-are-still-languishing,399527,181,text/html
https://www.latimes.com/california/story/2023-03-22/labor-unions-seek-to-block-investigation-into-californias-wage-theft-failures,300472,162,text/html
https://www.latimes.com/lifestyle/story/2023-06-22/this-gadget-is-a-near-perfect-way-to-consume-weed-heres-why-it-makes-me-angry,339707,178,text/html
https://www.latimes.com/california/story/2023-07-25/california-marijuana-farm-robbed-by-former-manager-authorities-say,296589,163,text/html
https://www.latimes.com/food/story/2022-04-18/gourmet-cannabis-edibles-chef-seasonal-local,325245,155,text/html
https://www.latimes.com/opinion/story/2023-09-16/california-cannabis-marijuana-safe-banking-al-harrington-viola,302874,170,text/html
https://www.latimes.com/world-nation/story/2023-06-04/slow-start-to-new-yorks-legal-pot-market-leaves-farmers-holding-the-bag,298224,161,text/html
https://www.latimes.com/california/story/2022-10-27/lawsuit-alleges-jeeter-prerolled-marijuana-joints-overstate-thc-content,308695,165,text/html
https://www.latimes.com/lifestyle/story/2023-08-03/best-weed-drinks-for-summer,357682,174,text/html
https://www.latimes.com/lifestyle/story/2023-03-03/pirate-season-coping-strategy,373828,175,text/html
https://www.latimes.com/california/story/2023-05-05/california-weed-regulators-confront-human-trafficking,373051,178,text/html
https://www.latimes.com/people/ben-mims,258525,158,text/html
https://www.latimes.com/recipe/polenta-with-parmesan-and-thyme,365158,173,text/html
https://www.latimes.com/recipe/thomcord-grape-sheet-tart,356835,162,text/html
https://www.latimes.com/subscriptions/newsletters.html?utm_source=email&utm_medium=EM&utm_campaign=PNL21&utm_content=cooking,35560,21,text/html
https://www.latimes.com/recipe/thomcord-grape-and-corn-cake,346898,161,text/html
https://www.latimes.com/espanol/etiqueta/negocios,315748,124,text/html
https://www.latimes.com/people/lucas-kwan-peterson,257473,159,text/html
https://www.latimes.com/business/story/2021-12-09/how-erewhon-made-luxury-grocery-store-shopping-a-lifestyle,339453,173,text/html
https://www.latimes.com/bestcovery/best-non-stick-pan,113133,52,text/html
https://www.latimes.com/bestcovery/best-egg-cooker,113399,51,text/html
https://www.latimes.com/bestcovery/cocktail-smokers,103344,47,text/html
https://www.latimes.com/bestcovery/best-coffee-carafe,115256,50,text/html
https://www.latimes.com/bestcovery/which-is-better-electric-or-stovetop-kettle,74945,44,text/html
https://www.latimes.com/bestcovery/salt-pepper-grinder,115648,55,text/html
https://www.latimes.com/bestcovery/best-pizza-oven,100908,48,text/html
https://www.latimes.com/bestcovery/best-popcorn-machine,111985,50,text/html
https://www.latimes.com/bestcovery/best-tortilla-press,111846,51,text/html
https://www.latimes.com/bestcovery/silicone-spatula,125224,56,text/html
https://www.latimes.com/bestcovery/which-is-better-to-use-electric-or-manual-coffee-grinders,73348,42,text/html
https://www.latimes.com/bestcovery/portable-sishwashers,110695,52,text/html
https://www.latimes.com/bestcovery/best-cold-brew-filter,102346,48,text/html
https://www.latimes.com/bestcovery/mini-toaster-oven,111275,58,text/html
https://www.latimes.com/bestcovery/jar-opener,93346,50,text/html
https://www.latimes.com/bestcovery/best-german-knife-set,106094,52,text/html
https://www.latimes.com/bestcovery/small-kitchen-appliances?0000016e-d7ef-dd8d-ad6f-f7ffe5f00000-page=2,136788,66,text/html
https://www.latimes.com/bestcovery/best-vacuum-sealer,113107,50,text/html
https://www.latimes.com/bestcovery/best-circulator,98268,53,text/html
https://www.latimes.com/bestcovery/best-deep-fryer,99278,49,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-07-24/taylor-swift-folklore-album-review,340536,179,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-01-23/ticketmaster-live-nation-taylor-swift-pearl-jam,397536,180,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-03-17/taylor-swift-eras-tour-four-new-taylors-version-songs,325461,190,text/html
https://www.latimes.com/entertainment-arts/music/story/2022-10-20/taylor-swift-midnights-album-review,340052,178,text/html
https://www.latimes.com/entertainment-arts/music/story/2020-12-10/taylor-swift-evermore-folklore,330678,184,text/html
https://www.latimes.com/entertainment-arts/music/story/2023-03-15/u2-bono-edge-songs-of-surrender-interview,361616,178,text/html
https://www.latimes.com/world-nation/story/2022-11-27/protests-covid-lockdown-shanghai-beijing-other-china-cities,329199,173,text/html
https://www.latimes.com/world-nation/story/2022-11-30/china-vows-crackdown-hostile-forces-covid-protests,323843,175,text/html
https://www.latimes.com/world-nation/story/2023-10-04/booking-a-covid-19-vaccine-some-are-reporting-canceled-appointments-or-insurance-issues,306721,166,text/html
https://www.latimes.com/world-nation/story/2023-01-04/us-bishops-rifts-unlikely-to-ease-after-benedicts-death,309032,162,text/html
https://www.latimes.com/world-nation/story/2022-06-04/ap-norc-poll-details-rift-between-lay-catholics-and-bishops,300806,156,text/html
https://www.latimes.com/world/la-fg-pope-environment-20160901-snap-story.html,285469,158,text/html
https://www.latimes.com/world-nation/story/2021-11-17/bishops-ok-communion-document-avoid-direct-rebuff-to-biden,295964,156,text/html
https://www.latimes.com/politics/story/2023-09-06/could-supreme-court-disqualify-trump-from-running,332177,180,text/html
https://www.latimes.com/opinion/story/2023-08-16/donald-trump-constitution-federalist-society-14th-amendment-insurrection,328210,189,text/html
https://www.latimes.com/politics/story/2023-09-11/lawsuit-argues-trump-disqualified-from-appearing-on-california-ballot,299103,164,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-08-24/leave-trumps-fate-to-voters-disqualify-14th-amendment,287403,160,text/html
https://www.latimes.com/opinion/story/2023-03-02/march-2-reconstruction-act-congress-creation-america,293451,158,text/html
https://www.latimes.com/entertainment-arts/newsletter/2023-08-02/what-to-do-this-weekend-pooh-shakespeare-actors-gang-l-a-goes-out,340443,200,text/html
https://www.latimes.com/entertainment-arts/newsletter/2023-08-16/what-to-do-this-weekend-redcat-now-festival-experimental-performance-l-a-goes-out,354228,205,text/html
https://www.latimes.com/entertainment-arts/newsletter/2023-08-09/taylor-swift-eras-grammys-exhibit-pop-up-l-a-goes-out,348592,201,text/html
https://www.latimes.com/business/story/2023-04-27/guilt-tipping-norms,347288,180,text/html
https://www.latimes.com/california/story/2022-08-01/death-with-dignity-gabriella,467404,188,text/html
https://www.latimes.com/california/story/2022-10-16/in-la-politics-latino-and-black-alliances-are-strong-and-complicated,487446,225,text/html
https://www.latimes.com/california/story/2023-09-15/woman-dead-fall-border-fence,277583,156,text/html
https://www.latimes.com/california/newsletter/2023-08-02/a-teacher-shortage-is-stressing-rural-california-schools-essential-california,292084,171,text/html
https://www.latimes.com/california/story/2023-07-23/barbie-california-politics-oppenheimer,287796,170,text/html
https://www.latimes.com/california/story/2023-09-13/learning-in-peril,274954,153,text/html
https://www.latimes.com/california/story/2023-09-22/la-me-echo-park-lake-geese-homeless-encampments-fence,326430,176,text/html
https://www.latimes.com/california/story/2023-08-22/coachella-residents-left-to-dig-out-after-hilary-floods-area,333961,179,text/html
